time,latitude,longitude,chlor_a (mg m-3)
2016-02-16T12:00:00Z,-24.00,154.00,0.10
2016-02-16T12:00:00Z,-23.00,151.00,1.52
2016-02-16T12:00:00Z,-23.00,152.00,0.20
2016-02-16T12:00:00Z,-23.00,153.00,0.13
2016-02-16T12:00:00Z,-23.00,154.00,0.09
2016-02-16T12:00:00Z,-22.00,149.00,1.96
2016-02-16T12:00:00Z,-22.00,150.00,1.27
2016-02-16T12:00:00Z,-22.00,151.00,0.40
2016-02-16T12:00:00Z,-22.00,152.00,0.31
2016-02-16T12:00:00Z,-22.00,153.00,0.20
2016-02-16T12:00:00Z,-22.00,154.00,0.07
2016-02-16T12:00:00Z,-21.00,149.00,1.16
2016-02-16T12:00:00Z,-21.00,150.00,0.34
2016-02-16T12:00:00Z,-21.00,151.00,0.42
2016-02-16T12:00:00Z,-21.00,152.00,0.24
2016-02-16T12:00:00Z,-21.00,153.00,0.10
2016-02-16T12:00:00Z,-21.00,154.00,0.05
2016-02-16T12:00:00Z,-20.00,148.00,0.82
2016-02-16T12:00:00Z,-20.00,149.00,0.47
2016-02-16T12:00:00Z,-20.00,150.00,0.40
2016-02-16T12:00:00Z,-20.00,151.00,0.19
2016-02-16T12:00:00Z,-20.00,152.00,0.06
2016-02-16T12:00:00Z,-20.00,153.00,0.05
2016-02-16T12:00:00Z,-20.00,154.00,0.05
2016-02-16T12:00:00Z,-19.00,146.00,1.65
2016-02-16T12:00:00Z,-19.00,147.00,0.86
2016-02-16T12:00:00Z,-19.00,148.00,0.28
2016-02-16T12:00:00Z,-19.00,149.00,0.18
2016-02-16T12:00:00Z,-19.00,150.00,0.07
2016-02-16T12:00:00Z,-19.00,151.00,0.05
2016-02-16T12:00:00Z,-19.00,152.00,0.06
2016-02-16T12:00:00Z,-19.00,153.00,0.05
2016-02-16T12:00:00Z,-19.00,154.00,0.04
2016-02-16T12:00:00Z,-18.00,146.00,0.83
2016-02-16T12:00:00Z,-18.00,147.00,0.16
2016-02-16T12:00:00Z,-18.00,148.00,0.07
2016-02-16T12:00:00Z,-18.00,149.00,0.06
2016-02-16T12:00:00Z,-18.00,150.00,0.06
2016-02-16T12:00:00Z,-18.00,151.00,0.06
2016-02-16T12:00:00Z,-18.00,152.00,0.06
2016-02-16T12:00:00Z,-18.00,153.00,0.05
2016-02-16T12:00:00Z,-18.00,154.00,0.04
2016-02-16T12:00:00Z,-17.00,145.00,2.08
2016-02-16T12:00:00Z,-17.00,146.00,0.39
2016-02-16T12:00:00Z,-17.00,147.00,0.08
2016-02-16T12:00:00Z,-17.00,148.00,0.07
2016-02-16T12:00:00Z,-17.00,149.00,0.06
2016-02-16T12:00:00Z,-17.00,150.00,0.06
2016-02-16T12:00:00Z,-17.00,151.00,0.06
2016-02-16T12:00:00Z,-17.00,152.00,0.07
2016-02-16T12:00:00Z,-17.00,153.00,0.05
2016-02-16T12:00:00Z,-17.00,154.00,0.05
2016-02-16T12:00:00Z,-16.00,145.00,0.43
2016-02-16T12:00:00Z,-16.00,146.00,0.18
2016-02-16T12:00:00Z,-16.00,147.00,0.07
2016-02-16T12:00:00Z,-16.00,148.00,0.08
2016-02-16T12:00:00Z,-16.00,149.00,0.06
2016-02-16T12:00:00Z,-16.00,150.00,0.06
2016-02-16T12:00:00Z,-16.00,151.00,0.05
2016-02-16T12:00:00Z,-16.00,152.00,0.05
2016-02-16T12:00:00Z,-16.00,153.00,0.05
2016-02-16T12:00:00Z,-16.00,154.00,0.05
2016-02-16T12:00:00Z,-15.00,145.00,0.70
2016-02-16T12:00:00Z,-15.00,146.00,0.14
2016-02-16T12:00:00Z,-15.00,147.00,0.07
2016-02-16T12:00:00Z,-15.00,148.00,0.07
2016-02-16T12:00:00Z,-15.00,149.00,0.07
2016-02-16T12:00:00Z,-15.00,150.00,0.05
2016-02-16T12:00:00Z,-15.00,151.00,0.06
2016-02-16T12:00:00Z,-15.00,152.00,0.05
2016-02-16T12:00:00Z,-15.00,153.00,0.06
2016-02-16T12:00:00Z,-15.00,154.00,0.05
2016-02-16T12:00:00Z,-14.00,144.00,0.95
2016-02-16T12:00:00Z,-14.00,145.00,0.23
2016-02-16T12:00:00Z,-14.00,146.00,0.08
2016-02-16T12:00:00Z,-14.00,147.00,0.08
2016-02-16T12:00:00Z,-14.00,148.00,0.07
2016-02-16T12:00:00Z,-14.00,149.00,0.06
2016-02-16T12:00:00Z,-14.00,150.00,0.06
2016-02-16T12:00:00Z,-14.00,151.00,0.06
2016-02-16T12:00:00Z,-14.00,152.00,0.05
2016-02-16T12:00:00Z,-14.00,153.00,0.05
2016-02-16T12:00:00Z,-14.00,154.00,0.05
2016-02-16T12:00:00Z,-13.00,143.00,0.69
2016-02-16T12:00:00Z,-13.00,144.00,0.27
2016-02-16T12:00:00Z,-13.00,145.00,0.07
2016-02-16T12:00:00Z,-13.00,146.00,0.07
2016-02-16T12:00:00Z,-13.00,147.00,0.07
2016-02-16T12:00:00Z,-13.00,148.00,0.08
2016-02-16T12:00:00Z,-13.00,149.00,0.06
2016-02-16T12:00:00Z,-13.00,150.00,0.07
2016-02-16T12:00:00Z,-13.00,151.00,0.07
2016-02-16T12:00:00Z,-13.00,152.00,0.06
2016-02-16T12:00:00Z,-13.00,153.00,0.05
2016-02-16T12:00:00Z,-13.00,154.00,0.06
2016-02-16T12:00:00Z,-12.00,142.00,0.55
2016-02-16T12:00:00Z,-12.00,143.00,0.81
2016-02-16T12:00:00Z,-12.00,144.00,0.31
2016-02-16T12:00:00Z,-12.00,145.00,0.07
2016-02-16T12:00:00Z,-12.00,146.00,0.09
2016-02-16T12:00:00Z,-12.00,147.00,0.08
2016-02-16T12:00:00Z,-12.00,148.00,0.08
2016-02-16T12:00:00Z,-12.00,149.00,0.07
2016-02-16T12:00:00Z,-12.00,150.00,0.07
2016-02-16T12:00:00Z,-12.00,151.00,0.07
2016-02-16T12:00:00Z,-12.00,152.00,0.08
2016-02-16T12:00:00Z,-12.00,153.00,0.10
2016-02-16T12:00:00Z,-12.00,154.00,0.10
2016-02-16T12:00:00Z,-11.00,142.00,0.76
2016-02-16T12:00:00Z,-11.00,143.00,0.64
2016-02-16T12:00:00Z,-11.00,144.00,0.40
2016-02-16T12:00:00Z,-11.00,145.00,0.10
2016-02-16T12:00:00Z,-11.00,146.00,0.09
2016-02-16T12:00:00Z,-11.00,147.00,0.09
2016-02-16T12:00:00Z,-11.00,148.00,0.08
2016-02-16T12:00:00Z,-11.00,149.00,0.09
2016-02-16T12:00:00Z,-11.00,150.00,0.10
2016-02-16T12:00:00Z,-11.00,151.00,0.13
2016-02-16T12:00:00Z,-11.00,152.00,0.14
2016-02-16T12:00:00Z,-11.00,153.00,0.18
2016-02-16T12:00:00Z,-11.00,154.00,0.11
2016-02-16T12:00:00Z,-10.00,142.00,1.12
2016-02-16T12:00:00Z,-10.00,143.00,0.65
2016-02-16T12:00:00Z,-10.00,144.00,0.61
2016-02-16T12:00:00Z,-10.00,145.00,0.13
2016-02-16T12:00:00Z,-10.00,146.00,0.11
2016-02-16T12:00:00Z,-10.00,147.00,0.18
2016-02-16T12:00:00Z,-10.00,148.00,0.25
2016-02-16T12:00:00Z,-10.00,149.00,0.30
2016-02-16T12:00:00Z,-10.00,150.00,0.21
2016-02-16T12:00:00Z,-10.00,151.00,0.17
2016-02-16T12:00:00Z,-10.00,152.00,0.10
2016-02-16T12:00:00Z,-10.00,153.00,0.09
2016-02-16T12:00:00Z,-10.00,154.00,0.07
2016-02-16T12:00:00Z,-9.00,142.00,1.96
2016-02-16T12:00:00Z,-9.00,143.00,2.00
2016-02-16T12:00:00Z,-9.00,144.00,0.49
2016-02-16T12:00:00Z,-9.00,145.00,0.15
2016-02-16T12:00:00Z,-9.00,146.00,0.18
2016-02-16T12:00:00Z,-9.00,147.00,0.56
2016-02-16T12:00:00Z,-9.00,149.00,0.48
2016-02-16T12:00:00Z,-9.00,150.00,0.21
2016-02-16T12:00:00Z,-9.00,151.00,0.14
2016-02-16T12:00:00Z,-9.00,152.00,0.11
2016-02-16T12:00:00Z,-9.00,153.00,0.08
2016-02-16T12:00:00Z,-9.00,154.00,0.06
2016-03-16T12:00:00Z,-24.00,151.00,2.09
2016-03-16T12:00:00Z,-24.00,152.00,0.40
2016-03-16T12:00:00Z,-24.00,153.00,0.12
2016-03-16T12:00:00Z,-24.00,154.00,0.07
2016-03-16T12:00:00Z,-23.00,151.00,0.96
2016-03-16T12:00:00Z,-23.00,152.00,0.24
2016-03-16T12:00:00Z,-23.00,153.00,0.15
2016-03-16T12:00:00Z,-23.00,154.00,0.08
2016-03-16T12:00:00Z,-22.00,149.00,2.01
2016-03-16T12:00:00Z,-22.00,150.00,1.51
2016-03-16T12:00:00Z,-22.00,151.00,0.51
2016-03-16T12:00:00Z,-22.00,152.00,0.33
2016-03-16T12:00:00Z,-22.00,153.00,0.20
2016-03-16T12:00:00Z,-22.00,154.00,0.09
2016-03-16T12:00:00Z,-21.00,149.00,1.69
2016-03-16T12:00:00Z,-21.00,150.00,0.47
2016-03-16T12:00:00Z,-21.00,151.00,0.59
2016-03-16T12:00:00Z,-21.00,152.00,0.21
2016-03-16T12:00:00Z,-21.00,153.00,0.09
2016-03-16T12:00:00Z,-21.00,154.00,0.06
2016-03-16T12:00:00Z,-20.00,148.00,0.77
2016-03-16T12:00:00Z,-20.00,149.00,0.62
2016-03-16T12:00:00Z,-20.00,150.00,0.55
2016-03-16T12:00:00Z,-20.00,151.00,0.21
2016-03-16T12:00:00Z,-20.00,152.00,0.06
2016-03-16T12:00:00Z,-20.00,153.00,0.05
2016-03-16T12:00:00Z,-20.00,154.00,0.05
2016-03-16T12:00:00Z,-19.00,146.00,2.01
2016-03-16T12:00:00Z,-19.00,147.00,0.90
2016-03-16T12:00:00Z,-19.00,148.00,0.36
2016-03-16T12:00:00Z,-19.00,149.00,0.25
2016-03-16T12:00:00Z,-19.00,150.00,0.07
2016-03-16T12:00:00Z,-19.00,151.00,0.06
2016-03-16T12:00:00Z,-19.00,152.00,0.07
2016-03-16T12:00:00Z,-19.00,153.00,0.05
2016-03-16T12:00:00Z,-19.00,154.00,0.05
2016-03-16T12:00:00Z,-18.00,146.00,2.17
2016-03-16T12:00:00Z,-18.00,147.00,0.32
2016-03-16T12:00:00Z,-18.00,148.00,0.09
2016-03-16T12:00:00Z,-18.00,149.00,0.06
2016-03-16T12:00:00Z,-18.00,150.00,0.06
2016-03-16T12:00:00Z,-18.00,151.00,0.06
2016-03-16T12:00:00Z,-18.00,152.00,0.06
2016-03-16T12:00:00Z,-18.00,153.00,0.05
2016-03-16T12:00:00Z,-18.00,154.00,0.05
2016-03-16T12:00:00Z,-17.00,145.00,2.07
2016-03-16T12:00:00Z,-17.00,146.00,0.92
2016-03-16T12:00:00Z,-17.00,147.00,0.10
2016-03-16T12:00:00Z,-17.00,148.00,0.06
2016-03-16T12:00:00Z,-17.00,149.00,0.06
2016-03-16T12:00:00Z,-17.00,150.00,0.07
2016-03-16T12:00:00Z,-17.00,151.00,0.06
2016-03-16T12:00:00Z,-17.00,152.00,0.07
2016-03-16T12:00:00Z,-17.00,153.00,0.05
2016-03-16T12:00:00Z,-17.00,154.00,0.05
2016-03-16T12:00:00Z,-16.00,145.00,1.23
2016-03-16T12:00:00Z,-16.00,146.00,0.36
2016-03-16T12:00:00Z,-16.00,147.00,0.07
2016-03-16T12:00:00Z,-16.00,148.00,0.07
2016-03-16T12:00:00Z,-16.00,149.00,0.06
2016-03-16T12:00:00Z,-16.00,150.00,0.07
2016-03-16T12:00:00Z,-16.00,151.00,0.06
2016-03-16T12:00:00Z,-16.00,152.00,0.05
2016-03-16T12:00:00Z,-16.00,153.00,0.05
2016-03-16T12:00:00Z,-16.00,154.00,0.05
2016-03-16T12:00:00Z,-15.00,145.00,0.96
2016-03-16T12:00:00Z,-15.00,146.00,0.17
2016-03-16T12:00:00Z,-15.00,147.00,0.06
2016-03-16T12:00:00Z,-15.00,148.00,0.06
2016-03-16T12:00:00Z,-15.00,149.00,0.06
2016-03-16T12:00:00Z,-15.00,150.00,0.06
2016-03-16T12:00:00Z,-15.00,151.00,0.06
2016-03-16T12:00:00Z,-15.00,152.00,0.05
2016-03-16T12:00:00Z,-15.00,153.00,0.05
2016-03-16T12:00:00Z,-15.00,154.00,0.05
2016-03-16T12:00:00Z,-14.00,144.00,2.43
2016-03-16T12:00:00Z,-14.00,145.00,0.31
2016-03-16T12:00:00Z,-14.00,146.00,0.08
2016-03-16T12:00:00Z,-14.00,147.00,0.08
2016-03-16T12:00:00Z,-14.00,148.00,0.06
2016-03-16T12:00:00Z,-14.00,149.00,0.07
2016-03-16T12:00:00Z,-14.00,150.00,0.07
2016-03-16T12:00:00Z,-14.00,151.00,0.06
2016-03-16T12:00:00Z,-14.00,152.00,0.05
2016-03-16T12:00:00Z,-14.00,153.00,0.05
2016-03-16T12:00:00Z,-14.00,154.00,0.05
2016-03-16T12:00:00Z,-13.00,143.00,1.37
2016-03-16T12:00:00Z,-13.00,144.00,0.55
2016-03-16T12:00:00Z,-13.00,145.00,0.10
2016-03-16T12:00:00Z,-13.00,146.00,0.09
2016-03-16T12:00:00Z,-13.00,147.00,0.09
2016-03-16T12:00:00Z,-13.00,148.00,0.07
2016-03-16T12:00:00Z,-13.00,149.00,0.07
2016-03-16T12:00:00Z,-13.00,150.00,0.07
2016-03-16T12:00:00Z,-13.00,151.00,0.07
2016-03-16T12:00:00Z,-13.00,152.00,0.06
2016-03-16T12:00:00Z,-13.00,153.00,0.05
2016-03-16T12:00:00Z,-13.00,154.00,0.05
2016-03-16T12:00:00Z,-12.00,142.00,1.00
2016-03-16T12:00:00Z,-12.00,143.00,0.79
2016-03-16T12:00:00Z,-12.00,144.00,0.27
2016-03-16T12:00:00Z,-12.00,145.00,0.09
2016-03-16T12:00:00Z,-12.00,146.00,0.09
2016-03-16T12:00:00Z,-12.00,147.00,0.09
2016-03-16T12:00:00Z,-12.00,148.00,0.08
2016-03-16T12:00:00Z,-12.00,149.00,0.08
2016-03-16T12:00:00Z,-12.00,150.00,0.08
2016-03-16T12:00:00Z,-12.00,151.00,0.08
2016-03-16T12:00:00Z,-12.00,152.00,0.07
2016-03-16T12:00:00Z,-12.00,153.00,0.09
2016-03-16T12:00:00Z,-12.00,154.00,0.11
2016-03-16T12:00:00Z,-11.00,142.00,1.40
2016-03-16T12:00:00Z,-11.00,143.00,0.77
2016-03-16T12:00:00Z,-11.00,144.00,0.35
2016-03-16T12:00:00Z,-11.00,145.00,0.09
2016-03-16T12:00:00Z,-11.00,146.00,0.10
2016-03-16T12:00:00Z,-11.00,147.00,0.12
2016-03-16T12:00:00Z,-11.00,148.00,0.11
2016-03-16T12:00:00Z,-11.00,149.00,0.12
2016-03-16T12:00:00Z,-11.00,150.00,0.12
2016-03-16T12:00:00Z,-11.00,151.00,0.13
2016-03-16T12:00:00Z,-11.00,152.00,0.13
2016-03-16T12:00:00Z,-11.00,153.00,0.19
2016-03-16T12:00:00Z,-11.00,154.00,0.11
2016-03-16T12:00:00Z,-10.00,142.00,1.46
2016-03-16T12:00:00Z,-10.00,143.00,0.68
2016-03-16T12:00:00Z,-10.00,144.00,0.47
2016-03-16T12:00:00Z,-10.00,145.00,0.13
2016-03-16T12:00:00Z,-10.00,146.00,0.14
2016-03-16T12:00:00Z,-10.00,147.00,0.24
2016-03-16T12:00:00Z,-10.00,148.00,0.43
2016-03-16T12:00:00Z,-10.00,149.00,0.50
2016-03-16T12:00:00Z,-10.00,150.00,0.21
2016-03-16T12:00:00Z,-10.00,151.00,0.17
2016-03-16T12:00:00Z,-10.00,152.00,0.09
2016-03-16T12:00:00Z,-10.00,153.00,0.08
2016-03-16T12:00:00Z,-10.00,154.00,0.06
2016-03-16T12:00:00Z,-9.00,142.00,2.25
2016-03-16T12:00:00Z,-9.00,143.00,2.00
2016-03-16T12:00:00Z,-9.00,144.00,0.39
2016-03-16T12:00:00Z,-9.00,145.00,0.15
2016-03-16T12:00:00Z,-9.00,146.00,0.16
2016-03-16T12:00:00Z,-9.00,147.00,0.85
2016-03-16T12:00:00Z,-9.00,149.00,0.40
2016-03-16T12:00:00Z,-9.00,150.00,0.18
2016-03-16T12:00:00Z,-9.00,151.00,0.13
2016-03-16T12:00:00Z,-9.00,152.00,0.12
2016-03-16T12:00:00Z,-9.00,153.00,0.10
2016-03-16T12:00:00Z,-9.00,154.00,0.07
2016-04-16T12:00:00Z,-24.00,151.00,2.42
2016-04-16T12:00:00Z,-24.00,152.00,0.40
2016-04-16T12:00:00Z,-24.00,153.00,0.14
2016-04-16T12:00:00Z,-24.00,154.00,0.09
2016-04-16T12:00:00Z,-23.00,151.00,0.93
2016-04-16T12:00:00Z,-23.00,152.00,0.33
2016-04-16T12:00:00Z,-23.00,153.00,0.16
2016-04-16T12:00:00Z,-23.00,154.00,0.15
2016-04-16T12:00:00Z,-22.00,149.00,2.31
2016-04-16T12:00:00Z,-22.00,150.00,1.73
2016-04-16T12:00:00Z,-22.00,151.00,0.64
2016-04-16T12:00:00Z,-22.00,152.00,0.42
2016-04-16T12:00:00Z,-22.00,153.00,0.19
2016-04-16T12:00:00Z,-22.00,154.00,0.09
2016-04-16T12:00:00Z,-21.00,149.00,1.55
2016-04-16T12:00:00Z,-21.00,150.00,0.51
2016-04-16T12:00:00Z,-21.00,151.00,0.56
2016-04-16T12:00:00Z,-21.00,152.00,0.25
2016-04-16T12:00:00Z,-21.00,153.00,0.11
2016-04-16T12:00:00Z,-21.00,154.00,0.05
2016-04-16T12:00:00Z,-20.00,148.00,0.91
2016-04-16T12:00:00Z,-20.00,149.00,0.71
2016-04-16T12:00:00Z,-20.00,150.00,0.48
2016-04-16T12:00:00Z,-20.00,151.00,0.18
2016-04-16T12:00:00Z,-20.00,152.00,0.07
2016-04-16T12:00:00Z,-20.00,153.00,0.05
2016-04-16T12:00:00Z,-20.00,154.00,0.05
2016-04-16T12:00:00Z,-19.00,146.00,1.89
2016-04-16T12:00:00Z,-19.00,147.00,1.06
2016-04-16T12:00:00Z,-19.00,148.00,0.41
2016-04-16T12:00:00Z,-19.00,149.00,0.22
2016-04-16T12:00:00Z,-19.00,150.00,0.08
2016-04-16T12:00:00Z,-19.00,151.00,0.06
2016-04-16T12:00:00Z,-19.00,152.00,0.06
2016-04-16T12:00:00Z,-19.00,153.00,0.05
